"Местное время в Бодайбо";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"19.11.2018 05:00";"-34.0";"748.0";"";"";"79";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19.11.2018 02:00";"-33.0";"748.0";"";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18.11.2018 23:00";"-32.0";"747.0";"";"";"86";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18.11.2018 20:00";"-30.0";"747.0";"";"";"84";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18.11.2018 17:00";"-27.0";"747.0";"";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18.11.2018 14:00";"-19.0";"747.0";"";"";"70";"Штиль, безветрие";"0";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18.11.2018 11:00";"-23.0";"748.0";"";"";"80";"Ветер, дующий с запада";"1";"";"";"";"Облака в целом рассеиваются или становятся менее развитыми. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18.11.2018 08:00";"-24.0";"748.0";"";"";"84";"Ветер, дующий с запада";"2";"";"";"";"Снег с перерывами слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18.11.2018 05:00";"-22.0";"748.0";"";"";"85";"Ветер, дующий с северо-запада";"2";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18.11.2018 02:00";"-20.0";"748.0";"";"";"85";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17.11.2018 23:00";"-19.0";"748.0";"";"";"85";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17.11.2018 20:00";"-18.0";"748.0";"";"";"80";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17.11.2018 17:00";"-16.0";"746.0";"";"";"80";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17.11.2018 14:00";"-16.0";"745.0";"";"";"85";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17.11.2018 11:00";"-19.0";"744.0";"";"";"90";"Штиль, безветрие";"0";"";"";"";"Осадки в поле зрения, достигающие поверхности земли или моря на расстоянии более 5 км от станции. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17.11.2018 08:00";"-21.0";"743.0";"";"";"90";"Штиль, безветрие";"0";"";"";"";"Снег неливневый. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17.11.2018 05:00";"-22.0";"742.0";"";"";"89";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17.11.2018 02:00";"-18.0";"741.0";"";"";"90";"Штиль, безветрие";"0";"";"";"";"Облака в целом образовывались или развивались. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16.11.2018 23:00";"-17.0";"741.0";"";"";"90";"Штиль, безветрие";"0";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16.11.2018 20:00";"-16.0";"740.0";"";"";"85";"Штиль, безветрие";"0";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16.11.2018 17:00";"-16.0";"740.0";"";"";"85";"Штиль, безветрие";"0";"";"";"";"Снег с перерывами слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16.11.2018 14:00";"-15.0";"739.0";"";"";"85";"Штиль, безветрие";"0";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16.11.2018 11:00";"-18.0";"740.0";"";"";"85";"Ветер, дующий с юга";"1";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16.11.2018 08:00";"-19.0";"739.0";"";"";"85";"Штиль, безветрие";"0";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16.11.2018 05:00";"-20.0";"740.0";"";"";"85";"Ветер, дующий с юга";"1";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16.11.2018 02:00";"-21.0";"741.0";"";"";"85";"Ветер, дующий с юго-востока";"1";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15.11.2018 23:00";"-22.0";"743.0";"";"";"80";"Штиль, безветрие";"0";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15.11.2018 20:00";"-22.0";"744.0";"";"";"80";"Штиль, безветрие";"0";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15.11.2018 17:00";"-22.0";"745.0";"";"";"79";"Ветер, дующий с юга";"1";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15.11.2018 14:00";"-22.0";"747.0";"";"";"80";"Ветер, дующий с юго-востока";"1";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15.11.2018 11:00";"-26.0";"749.0";"";"";"85";"Ветер, дующий с юго-востока";"1";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15.11.2018 08:00";"-30.0";"750.0";"";"";"79";"Ветер, дующий с востока";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15.11.2018 05:00";"-30.0";"750.0";"";"";"85";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15.11.2018 02:00";"-28.0";"751.0";"";"";"85";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14.11.2018 23:00";"-27.0";"751.0";"";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14.11.2018 20:00";"-27.0";"752.0";"";"";"79";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14.11.2018 17:00";"-26.0";"751.0";"";"";"79";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14.11.2018 14:00";"-22.0";"751.0";"";"";"75";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14.11.2018 11:00";"-26.0";"752.0";"";"";"80";"Ветер, дующий с юго-востока";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14.11.2018 08:00";"-31.0";"753.0";"";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14.11.2018 05:00";"-30.0";"752.0";"";"";"84";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14.11.2018 02:00";"-28.0";"752.0";"";"";"84";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.11.2018 23:00";"-25.0";"751.0";"";"";"85";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.11.2018 20:00";"-21.0";"751.0";"";"";"85";"Ветер, дующий с запада";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.11.2018 17:00";"-16.0";"750.0";"";"";"75";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.11.2018 14:00";"-14.0";"749.0";"";"";"70";"Ветер, дующий с запада";"1";"";"";"";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.11.2018 11:00";"-16.0";"749.0";"";"";"75";"Ветер, дующий с северо-запада";"1";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.11.2018 08:00";"-17.0";"749.0";"";"";"75";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.11.2018 05:00";"-16.0";"748.0";"";"";"70";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.11.2018 02:00";"-15.0";"748.0";"";"";"65";"Ветер, дующий с запада";"1";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.11.2018 23:00";"-13.0";"747.0";"";"";"65";"Ветер, дующий с северо-запада";"2";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.11.2018 20:00";"-12.0";"747.0";"";"";"70";"Ветер, дующий с северо-запада";"1";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.11.2018 17:00";"-10.0";"744.0";"";"";"65";"Ветер, дующий с северо-запада";"2";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.11.2018 14:00";"-8.0";"744.0";"";"";"86";"Ветер, дующий с запада";"2";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.11.2018 11:00";"-12.0";"742.0";"";"";"85";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.11.2018 08:00";"-14.0";"741.0";"";"";"90";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.11.2018 05:00";"-14.0";"742.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.11.2018 02:00";"-15.0";"744.0";"";"";"90";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.11.2018 23:00";"-14.0";"746.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.11.2018 20:00";"-16.0";"747.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.11.2018 17:00";"-11.0";"746.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.11.2018 14:00";"-10.0";"745.0";"";"";"87";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.11.2018 11:00";"-13.0";"745.0";"";"";"90";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.11.2018 08:00";"-17.0";"746.0";"";"";"90";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.11.2018 05:00";"-16.0";"747.0";"";"";"90";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.11.2018 02:00";"-16.0";"747.0";"";"";"90";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.11.2018 23:00";"-14.0";"746.0";"";"";"90";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.11.2018 20:00";"-16.0";"745.0";"";"";"90";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.11.2018 17:00";"-13.0";"743.0";"";"";"85";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.11.2018 14:00";"-9.0";"743.0";"";"";"71";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.11.2018 11:00";"-12.0";"743.0";"";"";"85";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.11.2018 08:00";"-16.0";"742.0";"";"";"90";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.11.2018 05:00";"-19.0";"742.0";"";"";"90";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.11.2018 02:00";"-19.0";"741.0";"";"";"90";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.11.2018 23:00";"-18.0";"741.0";"";"";"90";"Ветер, дующий с востока";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.11.2018 20:00";"-16.0";"741.0";"";"";"90";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.11.2018 17:00";"-13.0";"741.0";"";"";"85";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.11.2018 14:00";"-8.0";"741.0";"";"";"72";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.11.2018 11:00";"-13.0";"742.0";"";"";"85";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.11.2018 08:00";"-17.0";"742.0";"";"";"90";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.11.2018 05:00";"-18.0";"741.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.11.2018 02:00";"-16.0";"741.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.11.2018 23:00";"-18.0";"740.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.11.2018 20:00";"-19.0";"741.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
