district,district_url,np,np_url,station,lat,lon,id_station,HubName,HubDist
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Барлук,https://rp5.ru/Погода_в_Барлуке,Архив погоды в Зиме,53.933333333333,102.05,30603,30603,70790.1707190109
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Большой Кашелак,https://rp5.ru/Погода_в_Большом_Кашелаке,Архив погоды в Зиме,53.933333333333,102.05,30603,30603,35800.4652429789
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Броды,"https://rp5.ru/Погода_в_Бродах,_Иркутская_область",Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30603,83730.8428367816
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Бузулук,"https://rp5.ru/Погода_в_Бузулуке,_Иркутская_область",Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30405,86351.3553390921
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Бурук,https://rp5.ru/Погода_в_Буруке,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30603,71788.1644971549
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Еланский,"https://rp5.ru/Погода_в_Еланском,_Иркутская_область",Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30603,64345.482113784
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Заваль,"https://rp5.ru/Погода_в_Завале,_Иркутская_область",Архив погоды в Зиме,53.933333333333,102.05,30603,30603,83552.6683039349
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Зобинский,https://rp5.ru/Погода_в_Зобинском,Архив погоды в Тангуе,55.383333333333,101.03333333333,30405,30406,83075.6778604278
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Игнино,https://rp5.ru/Погода_в_Игнино,Архив погоды в Зиме,53.933333333333,102.05,30603,30603,26099.6540161871
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Каразей,https://rp5.ru/Погода_в_Каразее,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30504,42018.646364514
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Каранцай,https://rp5.ru/Погода_в_Каранцае,Архив погоды в Зиме,53.933333333333,102.05,30603,30504,63896.3132324914
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Карымск,"https://rp5.ru/Погода_в_Карымском,_Иркутская_область",Архив погоды в Зиме,53.933333333333,102.05,30603,30603,22999.161948338
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Ключи,"https://rp5.ru/Погода_в_Ключах,_Куйтунский_район",Архив погоды в Зиме,53.933333333333,102.05,30603,30603,60217.2763591308
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Красный Яр,"https://rp5.ru/Погода_в_Красном_Яру,_Иркутская_область",Архив погоды в Зиме,53.933333333333,102.05,30603,30603,50299.6022961145
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Куйтун,"https://rp5.ru/Погода_в_Куйтуне,_Куйтунский_район",Архив погоды в Зиме,53.933333333333,102.05,30603,30603,57399.5483519906
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Кундуй,https://rp5.ru/Погода_в_Кундуе,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30504,50536.4386105685
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Ленинск,"https://rp5.ru/Погода_в_Ленинске,_Иркутская_область",Архив погоды в Зиме,53.933333333333,102.05,30603,,
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Лермонтовский,"https://rp5.ru/Погода_в_Лермонтовском,_Иркутская_область",Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30603,60753.1625960463
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Листвянка,"https://rp5.ru/Погода_в_Листвянке,_Куйтунский_район",Архив погоды в Зиме,53.933333333333,102.05,30603,30603,39626.0514942228
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Майский,"https://rp5.ru/Погода_в_Майском,_Иркутская_область",Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30504,42705.4127925345
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Малая Кочерма,https://rp5.ru/Погода_в_Малой_Кочерме,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30504,52213.4980342655
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Меньчукова,https://rp5.ru/Погода_в_Меньчуковой,Архив погоды в Зиме,53.933333333333,102.05,30603,30603,41048.2911783899
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Мингатуй,https://rp5.ru/Погода_в_Мингатуе,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30405,79669.8655019142
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Наратай,"https://rp5.ru/Погода_в_Наратае,_Куйтунский_район",Архив погоды в Калтуке,55.678,101.73,30406,30406,75544.671845826
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Новая Када,https://rp5.ru/Погода_в_Новой_Каде,Архив погоды в Зиме,53.933333333333,102.05,30603,30603,65509.2812790123
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Новая Тельба,https://rp5.ru/Погода_в_Новой_Тельбе,Архив погоды в Тангуе,55.383333333333,101.03333333333,30405,30603,94430.6821127317
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Окинский,https://rp5.ru/Погода_в_Окинском,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30603,79773.1114527816
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Панагино,https://rp5.ru/Погода_в_Панагино,Архив погоды в Усть-Уде,54.1667,103.017,30514,30603,78297.5555568187
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Полтава,"https://rp5.ru/Погода_в_Полтаве,_Иркутская_область",Архив погоды в Зиме,53.933333333333,102.05,30603,30603,45412.8391230409
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Ромоданова,https://rp5.ru/Погода_в_Ромодановой,Архив погоды в Зиме,53.933333333333,102.05,30603,30603,40525.5938441636
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Станица 3-я,https://rp5.ru/Погода_в_Станице_3,Архив погоды в Зиме,53.933333333333,102.05,30603,30603,55874.0770360064
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Таган,"https://rp5.ru/Погода_в_Тагане,_Иркутская_область",Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30504,47505.568135506
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Тихорут,https://rp5.ru/Погода_в_Тихоруте,Архив погоды в Зиме,53.933333333333,102.05,30603,30603,35806.6346204594
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Тулюшка,https://rp5.ru/Погода_в_Тулюшке,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30504,40975.4537808951
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Усть-Када,https://rp5.ru/Погода_в_Усть-Каде,Архив погоды в Зиме,53.933333333333,102.05,30603,30603,62899.9453702273
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Уховский,https://rp5.ru/Погода_в_Уховском,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30504,39304.7145479478
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Уян,"https://rp5.ru/Погода_в_Уяне,_Россия",Архив погоды в Зиме,53.933333333333,102.05,30603,30603,45906.3931058753
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Хаихта,https://rp5.ru/Погода_в_Хаихте,Архив погоды в Зиме,53.933333333333,102.05,30603,30603,50090.643305504
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Ханхатуй,https://rp5.ru/Погода_в_Ханхатуе,Архив погоды в Зиме,53.933333333333,102.05,30603,30603,40480.3428211879
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Харик (п.),https://rp5.ru/Погода_в_Харике_(п.),Архив погоды в Зиме,53.933333333333,102.05,30603,,
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Харик (с.),https://rp5.ru/Погода_в_Харике_(с.),Архив погоды в Зиме,53.933333333333,102.05,30603,,
Куйтунский район,https://rp5.ru/Погода_в_Куйтунском_районе,Чеботариха,https://rp5.ru/Погода_в_Чеботарихе,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30504,46974.4247947704
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Витимский,https://rp5.ru/Погода_в_Витимском,Архив погоды в Маме,58.3,112.9,30157,30157,22967.1605033364
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Воронцовка,"https://rp5.ru/Погода_в_Воронцовке,_Иркутская_область",Архив погоды в Маме,58.3,112.9,30157,30157,61669.7576294434
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Горно-Чуйский,https://rp5.ru/Погода_в_Горно-Чуйском,Архив погоды в Улан-Маките,56.366666666667,114.63333333333,30356,,
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Камчатка,"https://rp5.ru/Погода_в_Камчатке,_Иркутская_область",Архив погоды в Леприндо,56.65,117.56666666667,30374,,
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Колотовка,"https://rp5.ru/Погода_в_Колотовке,_Иркутская_область",Архив погоды в Маме,58.3,112.9,30157,30157,19927.8792439746
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Луговский,"https://rp5.ru/Погода_в_Луговском,_Иркутская_область",Архив погоды в Маме,58.3,112.9,30157,30157,26643.8155939156
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Мама,https://rp5.ru/Погода_в_Маме,Архив погоды в Маме,58.3,112.9,30157,30157,733.58881851488
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Мусковит,https://rp5.ru/Погода_в_Мусковите,Архив погоды в Маме,58.3,112.9,30157,30157,24558.5338821764
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Рысья,https://rp5.ru/Погода_в_Рысье,Архив погоды в Витиме,59.45,112.58333333333,30054,,
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Садки,"https://rp5.ru/Погода_в_Садках,_Иркутская_область",Архив погоды в Витиме,59.45,112.58333333333,30054,,
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Слюдянка,"https://rp5.ru/Погода_в_Слюдянке,_Мамско-Чуйский_район",Архив погоды в Маме,58.3,112.9,30157,30157,37180.8527043861
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Согдиондон,https://rp5.ru/Погода_в_Согдиондоне,Архив погоды в Улан-Маките,56.366666666667,114.63333333333,30356,,
Мамско-Чуйский район,https://rp5.ru/Погода_в_Мамско-Чуйском_районе,Чуя,https://rp5.ru/Погода_в_Чуе,Архив погоды в Витиме,59.45,112.58333333333,30054,30054,22280.3959450307
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Березняки,"https://rp5.ru/Погода_в_Березняках,_Иркутская_область",Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,29235.0124387841
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Брусничный,"https://rp5.ru/Погода_в_Брусничном,_Иркутская_область",Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,42131.7667121717
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Видим,https://rp5.ru/Погода_в_Видиме,Архив погоды в Заярске,56.2,102.83333333333,30317,30317,28991.6105804526
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Дальний,"https://rp5.ru/Погода_в_Дальнем,_Иркутская_область",Архив погоды в Ершово,57.1479,102.24,30209,30209,40450.7852867867
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Железногорск-Илимский,https://rp5.ru/Погода_в_Железногорске-Илимском,Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,63312.7243169414
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Заморский,"https://rp5.ru/Погода_в_Заморском,_Иркутская_область",Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,42970.642647647
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Заярск,https://rp5.ru/Погода_в_Заярске,Архив погоды в Заярске,56.2,102.83333333333,30317,30317,755.771521466697
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Игирма,https://rp5.ru/Погода_в_Игирме,Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,24352.141832617
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Каймоновский,https://rp5.ru/Погода_в_Каймоновском,Архив погоды в Заярске,56.2,102.83333333333,30317,30317,25822.3705020984
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Коршуновский,https://rp5.ru/Погода_в_Коршуновском,Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,73457.0539907839
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Миндей 1,https://rp5.ru/Погода_в_Миндее_1,Архив погоды в Заярске,56.2,102.83333333333,30317,,
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Новая Игирма,https://rp5.ru/Погода_в_Новой_Игирме,Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,603.333729182813
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Новоилимск,https://rp5.ru/Погода_в_Новоилимске,Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,23007.7210265386
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Радищев,https://rp5.ru/Погода_в_Радищеве,Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,27806.0854972556
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Речушка,https://rp5.ru/Погода_в_Речушке,Архив погоды в Заярске,56.2,102.83333333333,30317,30317,37082.5236146139
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Рудногорск,https://rp5.ru/Погода_в_Рудногорске,Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,17882.5641369332
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Селезневский,"https://rp5.ru/Погода_в_Селезневском,_Иркутская_область",Архив погоды в Заярске,56.2,102.83333333333,30317,30218,77035.9282245763
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Семигорск,https://rp5.ru/Погода_в_Семигорске,Архив погоды в Максимово,57.116666666667,105.0,30219,30219,53084.4337033296
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Соцгородок,"https://rp5.ru/Погода_в_Соцгородке,_Иркутская_область",Архив погоды в Заярске,56.2,102.83333333333,30317,30317,48466.5758283557
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Хребтовая,https://rp5.ru/Погода_в_Хребтовой,Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,51669.3328725607
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Чистополянский,https://rp5.ru/Погода_в_Чистополянском,Архив погоды в Заярске,56.2,102.83333333333,30317,30317,26050.3181134864
Нижнеилимский район,https://rp5.ru/Погода_в_Нижнеилимском_районе,Шестаково,"https://rp5.ru/Погода_в_Шестаково,_Иркутская_область",Архив погоды в Новой Игирме,57.1333,103.917,30218,30218,71907.4634386538
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Абалаково,"https://rp5.ru/Погода_в_Абалаково,_Иркутская_область",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,16325.8325852698
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Алыгджер,https://rp5.ru/Погода_в_Алыгджере,Архив погоды в Алыгджере,53.636,98.214,29894,29894,411.364255969587
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Атагай,https://rp5.ru/Погода_в_Атагае,Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,32927.7138663657
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Верхняя Гутара,https://rp5.ru/Погода_в_Верхней_Гутаре,Архив погоды в Верхней Гутаре,54.216666666667,96.966666666667,29789,29789,478.824286964091
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Вершина,"https://rp5.ru/Погода_в_Вершине,_Нижнеудинский_район",Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30507,51680.8257040966
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Виленск,https://rp5.ru/Погода_в_Виленске,Архив погоды в Икее,54.19,100.078,30507,30507,41787.3801805821
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Даур,https://rp5.ru/Погода_в_Дауре,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30507,63607.8398848443
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Замзор,https://rp5.ru/Погода_в_Замзоре,Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,59389.7501134037
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Иргей,https://rp5.ru/Погода_в_Иргее,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30507,41404.0598835081
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Кадуй (д.),https://rp5.ru/Погода_в_Кадуе_(д.),Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,,
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Кадуй (п.ст.),https://rp5.ru/Погода_в_Кадуе_(п.ст.),Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,,
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Каксат,https://rp5.ru/Погода_в_Каксате,Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,14703.8942840855
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Каменка,"https://rp5.ru/Погода_в_Каменке,_Нижнеудинский_район",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,14314.1268366458
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Камышет,https://rp5.ru/Погода_в_Камышете,Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,38909.5553835829
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Катарбей,https://rp5.ru/Погода_в_Катарбее,Архив погоды в Икее,54.19,100.078,30507,30507,32437.8849748267
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Костино,"https://rp5.ru/Погода_в_Костино,_Иркутская_область",Архив погоды в Новочунке,56.1167,99.2667,29590,29590,58018.0099370033
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Кургатей,https://rp5.ru/Погода_в_Кургатее,Архив погоды в Икее,54.19,100.078,30507,29698,61920.686533939
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Мара,"https://rp5.ru/Погода_в_Маре,_Иркутская_область",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,17721.760390226
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Марга,https://rp5.ru/Погода_в_Марге,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30507,48097.6007824306
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Мельница,"https://rp5.ru/Погода_в_Мельнице,_Иркутская_область",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,4256.11069844366
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Миллерова,https://rp5.ru/Погода_в_Миллеровой,Архив погоды в Икее,54.19,100.078,30507,30507,26465.2636975974
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Нерой,https://rp5.ru/Погода_в_Нерое,Архив погоды в Нерое,54.466666666667,97.833333333333,29794,,
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Нерха,https://rp5.ru/Погода_в_Нерхе,Архив погоды в Алыгджере,53.636,98.214,29894,29894,24433.2276334436
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Новокиевск,https://rp5.ru/Погода_в_Новокиевском,Архив погоды в Тайшете,55.95,98.0,29594,29594,52526.6021490907
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Орик,https://rp5.ru/Погода_в_Орике,Архив погоды в Икее,54.19,100.078,30507,30507,35678.8341468382
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Первомайский,"https://rp5.ru/Погода_в_Первомайском,_Нижнеудинский_район",Архив погоды в Тайшете,55.95,98.0,29594,29698,68501.2840243504
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Порог,"https://rp5.ru/Погода_в_Пороге,_Иркутская_область",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,39915.8223442037
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Солонцы,"https://rp5.ru/Погода_в_Солонцах,_Иркутская_область",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,25981.3388353464
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Старый Алзамай,https://rp5.ru/Погода_в_Старом_Алзамае,Архив погоды в Тайшете,55.95,98.0,29594,29594,54397.8737892278
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Таежный,"https://rp5.ru/Погода_в_Таежном,_Иркутская_область",Архив погоды в Новочунке,56.1167,99.2667,29590,29590,54104.440586171
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Талый Ключ,"https://rp5.ru/Погода_в_Талом_Ключе,_Иркутская_область",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,30507,53947.9552540952
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Тони,https://rp5.ru/Погода_в_Тони,Архив погоды в Новочунке,56.1167,99.2667,29590,29590,63539.2526681435
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Уват,"https://rp5.ru/Погода_в_Увате,_Иркутская_область",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,5616.60208728405
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Ук,"https://rp5.ru/Погода_в_Уке,_Иркутская_область",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,24238.7383269818
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Усть-Ут,https://rp5.ru/Погода_в_Усть-Уте,Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,,
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Ут,"https://rp5.ru/Погода_в_Уте,_Россия",Архив погоды в Икее,54.19,100.078,30507,30507,27429.2526663795
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Хадама,https://rp5.ru/Погода_в_Хадаме,Архив погоды в Хадаме,53.95,98.816666666667,29892,,
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Хингуй,https://rp5.ru/Погода_в_Хингуе,Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,22194.1907358422
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Худоеланское,https://rp5.ru/Погода_в_Худо-Елани,Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,43317.5246402661
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Чехово,"https://rp5.ru/Погода_в_Чехово,_Иркутская_область",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,51121.9310810644
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Шеберта,https://rp5.ru/Погода_в_Шеберте,Архив погоды в Тулуне,54.566666666667,100.58333333333,30504,30507,51599.7220828819
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Широково,"https://rp5.ru/Погода_в_Широково,_Иркутская_область",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,65494.5318904968
Нижнеудинский район,https://rp5.ru/Погода_в_Нижнеудинском_районе,Шумский,"https://rp5.ru/Погода_в_Шумском,_Иркутская_область",Архив погоды в Нижнеудинске,54.883333333333,99.033333333333,29698,29698,8516.3998054715
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Алтарик,https://rp5.ru/Погода_в_Алтарике,Архив погоды в Заларях,53.55,102.51666666667,30606,30617,36767.9053367
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Большебаяновская,https://rp5.ru/Погода_в_Большебаяновской,Архив погоды в Балаганске,54.016666666667,103.05,30612,30606,39456.7320522538
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Васильевское,"https://rp5.ru/Погода_в_Васильевском,_Нукутский_район",Архив погоды в Балаганске,54.016666666667,103.05,30612,30606,39666.8615718255
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Ворот-Онгой,https://rp5.ru/Погода_в_Вороте-Онгое,Архив погоды в Заларях,53.55,102.51666666667,30606,30606,24320.6045354974
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Ей,https://rp5.ru/Погода_в_Ейе,Архив погоды в Заларях,53.55,102.51666666667,30606,30606,31589.765741564
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Задоновская,https://rp5.ru/Погода_в_Задоновской,Архив погоды в Зиме,53.933333333333,102.05,30603,30606,43113.0060871419
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Закулей,https://rp5.ru/Погода_в_Закулее,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,36286.0359419573
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Заречный,"https://rp5.ru/Погода_в_Заречном,_Нукутский_район",Архив погоды в Заларях,53.55,102.51666666667,30606,30606,17838.5693902674
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Заходы,"https://rp5.ru/Погода_в_Заходах,_Россия",Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,21251.2381076191
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Кирилловская,https://rp5.ru/Погода_в_Кирилловской,Архив погоды в Заларях,53.55,102.51666666667,30606,30617,39831.6461600899
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Куйта,"https://rp5.ru/Погода_в_Куйте,_Нукутский_район",Архив погоды в Заларях,53.55,102.51666666667,30606,30606,29689.1070864654
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Мельхитуй,https://rp5.ru/Погода_в_Мельхитуе,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,40935.945901551
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Наймодай,https://rp5.ru/Погода_в_Наймодае,Архив погоды в Заларях,53.55,102.51666666667,30606,30606,14599.3920930736
Нукутский район,https://rp5.ru/Погода_в_Нукутском_районе,Новоленино,https://rp5.ru/Погода_в_Новоленино,Архив погоды в Балаганске,54.016666666667,103.05,30612,30612,26555.6679651924
