station,date,t(t-r),n,kp,RRR,T,Td,sss
Верхне-Марково,2020-08-09,54.506249999999994,3.0,326.26203124999995,0.0,12.825,8.575,
Верхне-Марково,2020-08-10,-14.9375,4.0,311.32453124999995,0.0,-2.5,-8.475,
Верхне-Марково,2020-08-11,-12.18421875,0.0,-12.18421875,3.0,-7.0125,-8.75,
Верхне-Марково,2020-08-12,-25.038749999999993,1.0,-37.22296874999999,1.0,-7.5875,-10.8875,26.0
Верхне-Марково,2020-08-13,103.11031250000005,2.0,65.88734375000006,0.3,18.6625,13.1375,
Верхне-Марково,2020-08-14,49.01406250000001,0.0,49.01406250000001,20.0,15.875,12.7875,
Верхне-Марково,2020-08-15,115.381875,1.0,164.3959375,0.0,13.0375,4.1875,
Верхне-Марково,2020-08-16,100.37671875000002,2.0,264.77265625,0.0,11.5875,2.925,
Верхне-Марково,2020-08-17,128.6171875,3.0,393.38984375,0.0,12.625,2.4375,
Верхне-Марково,2020-08-18,165.36515625000004,4.0,558.7550000000001,0.0,13.7375,1.7,
Верхне-Марково,2020-08-19,154.244375,5.0,712.9993750000001,0.0,14.725,4.25,
Верхне-Марково,2020-08-20,105.09250000000003,6.0,818.0918750000001,0.0,16.55,10.2,
Верхне-Марково,2020-08-21,111.88999999999999,7.0,929.9818750000001,0.0,16.7,10.0,
Верхне-Марково,2020-08-22,120.18906249999996,8.0,1050.1709375,0.0,15.7625,8.137500000000001,
Верхне-Марково,2020-08-23,157.9421875,9.0,1208.113125,0.0,16.9375,7.6125,
Верхне-Марково,2020-08-24,55.8875,10.0,1264.0006250000001,0.0,13.15,8.9,
Верхне-Марково,2020-08-25,119.55937500000002,11.0,1383.5600000000002,0.0,14.625,6.45,
Верхне-Марково,2020-08-26,130.09375,12.0,1513.6537500000002,0.0,14.375,5.325,
Верхне-Марково,2020-08-27,163.01531250000002,13.0,1676.6690625,0.0,14.5875,3.4125,
Верхне-Марково,2020-08-28,65.60703124999999,14.0,1742.2760937500002,0.0,13.2875,8.35,
Верхне-Марково,2020-08-29,42.16265624999999,15.0,1784.4387500000003,1.0,15.2625,12.5,
Верхне-Марково,2020-08-30,43.512187499999996,16.0,1827.9509375000002,0.0,14.325,11.2875,
Верхне-Марково,2020-08-31,89.39999999999996,17.0,1917.3509375,0.0,14.9,8.9,
Верхне-Марково,2020-09-01,-28.31953125,18.0,1889.0314062500001,0.3,-10.5375,-13.225,36.0
Верхне-Марково,2020-09-02,-17.4009375,19.0,1871.63046875,2.0,-6.725,-9.3125,35.0
Верхне-Марково,2020-09-03,-29.421562500000007,20.0,1842.2089062500002,0.0,-7.425,-11.387500000000001,36.0
Верхне-Марково,2020-09-04,60.19285714285714,21.0,1902.4017633928572,0.0,5.3,-6.057142857142857,
Верхне-Марково,2020-09-05,126.1004081632653,22.0,2028.5021715561224,0.0,8.628571428571428,-5.985714285714286,
Верхне-Марково,2020-09-06,116.79750000000001,23.0,2145.2996715561226,0.0,13.425,4.725,
Верхне-Марково,2020-09-07,141.25312499999998,24.0,2286.5527965561228,0.0,19.825,12.7,
Верхне-Марково,2020-09-08,246.3310491071429,25.0,2532.8838456632657,0.0,19.7375,7.257142857142857,
Верхне-Марково,2020-09-09,30.58781249999999,26.0,2563.4716581632656,0.0,10.325,7.3625,
Верхне-Марково,2020-09-10,-14.477343750000001,27.0,2548.994314413266,0.0,-3.2625,-7.7,
Верхне-Марково,2020-09-11,-6.759999999999999,28.0,2542.2343144132656,0.0,-5.2,-6.5,20.0
Верхне-Марково,2020-09-12,-45.18609375,29.0,2497.0482206632655,0.8,-12.3375,-16.0,27.0
Верхне-Марково,2020-09-13,42.04406249999998,30.0,2539.0922831632656,1.0,11.325,7.6125,
Верхне-Марково,2020-09-14,115.19578124999997,31.0,2654.2880644132656,0.0,13.612499999999999,5.15,
Верхне-Марково,2020-09-15,115.081875,32.0,2769.3699394132655,0.0,12.475,3.25,
Верхне-Марково,2020-09-16,44.10578125,33.0,2813.4757206632653,0.0,8.0375,2.55,
Верхне-Марково,2020-09-17,26.34765625,34.0,2839.8233769132653,0.0,5.9375,1.5,
Верхне-Марково,2020-09-18,25.306875,35.0,2865.1302519132655,0.0,5.1125,0.16249999999999998,
Верхне-Марково,2020-09-19,17.64984375,36.0,2882.7800956632655,0.8,6.1125,3.225,
Верхне-Марково,2020-09-20,19.378125000000008,37.0,2902.1582206632656,1.0,8.6125,6.3625,
Верхне-Марково,2020-09-21,20.240624999999994,0.0,20.240624999999994,3.0,6.35,3.1625,
Верхне-Марково,2020-09-22,15.493281250000006,1.0,35.733906250000004,0.0,5.4125000000000005,2.55,
Верхне-Марково,2020-09-23,10.450000000000001,2.0,46.18390625000001,0.0,4.75,2.55,
Верхне-Марково,2020-09-24,25.583906250000005,3.0,71.76781250000002,0.0,6.0375,1.8,
Верхне-Марково,2020-09-25,37.125,4.0,108.89281250000002,0.0,6.875,1.475,
Верхне-Марково,2020-09-26,35.52468749999999,0.0,35.52468749999999,4.0,9.2875,5.4625,
Верхне-Марково,2020-09-27,27.688437500000006,1.0,63.213125,0.5,6.275,1.8625,
Верхне-Марково,2020-09-28,56.61499999999999,2.0,119.82812499999999,0.0,8.45,1.75,
Верхне-Марково,2020-09-29,47.415156249999995,3.0,167.24328125,0.0,7.0375,0.3,
Верхне-Марково,2020-09-30,4.55,0.0,4.55,5.0,1.625,-1.1749999999999998,
Верхне-Марково,2020-10-01,-68.76703125000004,1.0,-64.21703125000005,0.0,-23.2125,-26.175,34.0
Верхне-Марково,2020-10-02,2.1651562500000003,2.0,-62.051875000000045,2.0,1.1625,-0.7,35.0
Верхне-Марково,2020-10-03,-19.708281249999995,3.0,-81.76015625000004,0.3,-6.0875,-9.325,36.0
Верхне-Марково,2020-10-04,48.5296875,4.0,-33.230468750000036,0.0,5.4375,-3.4875,
Верхне-Марково,2020-10-05,161.761875,0.0,161.761875,4.0,12.7875,0.13749999999999984,
Верхне-Марково,2020-10-06,45.67875000000001,0.0,45.67875000000001,18.0,11.7125,7.8125,
Верхне-Марково,2020-10-07,203.47031250000006,1.0,249.14906250000007,0.0,20.475,10.5375,
Верхне-Марково,2020-10-08,230.90921874999998,2.0,480.05828125000005,0.0,19.2625,7.275,
Верхне-Марково,2020-10-09,45.356249999999996,3.0,525.4145312500001,0.0,10.25,5.825,
Верхне-Марково,2020-10-10,-14.568750000000001,4.0,510.8457812500001,0.0,-2.3125,-8.6125,
Верхне-Марково,2020-10-11,-1.2643749999999998,5.0,509.5814062500001,1.0,-1.4875,-2.3375,20.0
Верхне-Марково,2020-10-12,-127.625,6.0,381.9564062500001,0.0,-25.525,-30.525,28.0
Верхне-Марково,2020-10-13,-16.965,7.0,364.9914062500001,0.4,-5.85,-8.75,2.0
Верхне-Марково,2020-10-14,-18.261562499999997,8.0,346.7298437500001,0.0,-5.6625,-8.8875,2.0
Верхне-Марково,2020-10-15,17.675,9.0,364.4048437500001,0.0,3.5,-1.55,2.0
Верхне-Марково,2020-10-16,3.5062499999999996,10.0,367.91109375000013,2.0,0.75,-3.925,
Верхне-Марково,2020-10-17,-6.0915625,11.0,361.8195312500001,0.0,-1.2625,-6.0875,
Верхне-Марково,2020-10-18,3.83625,12.0,365.65578125000013,2.0,3.1,1.8625,2.0
Верхне-Марково,2020-10-19,4.974531249999999,13.0,370.6303125000001,0.0,0.9875,-4.05,
Верхне-Марково,2020-10-20,-7.381875,14.0,363.24843750000014,0.0,-1.1625,-7.5125,
Верхне-Марково,2020-10-21,-2.5818749999999997,15.0,360.6665625000001,0.0,-0.6375,-4.6875,
Верхне-Марково,2020-10-22,10.93469387755102,16.0,371.6012563775511,0.0,2.685714285714286,-1.3857142857142857,
Верхне-Марково,2020-10-23,2.953125,17.0,374.5543813775511,0.0,0.9374999999999999,-2.2125,
Верхне-Марково,2020-10-24,-0.03171874999999985,18.0,374.52266262755114,0.0,-0.012499999999999956,-2.55,
Верхне-Марково,2020-10-25,-0.03437500000000003,0.0,-0.03437500000000003,5.0,-0.02500000000000001,-1.4,
Верхне-Марково,2020-10-26,-10.014374999999998,1.0,-10.048749999999998,1.0,-4.0875,-6.5375,7.0
Верхне-Марково,2020-10-27,-14.274999999999993,2.0,-24.32374999999999,0.0,-7.1375,-9.1375,7.0
Верхне-Марково,2020-10-28,-4.992187499999999,0.0,-4.992187499999999,3.0,-2.6625,-4.5375,10.0
Верхне-Марково,2020-10-29,-3.14,1.0,-8.132187499999999,0.0,-1.6,-3.5625,10.0
Верхне-Марково,2020-10-30,-11.601562499999998,2.0,-19.733749999999997,0.3,-4.6875,-7.1625,8.0
Верхне-Марково,2020-10-31,-15.160312500000002,3.0,-34.8940625,0.8,-7.725,-9.6875,8.0
Верхне-Марково,2020-11-01,-104.21437500000008,4.0,-139.10843750000006,0.2,-28.65,-32.2875,34.0
Верхне-Марково,2020-11-02,-57.87312499999999,5.0,-196.98156250000005,0.3,-11.2375,-16.3875,34.0
Верхне-Марково,2020-11-03,-115.57218750000004,6.0,-312.5537500000001,0.0,-20.0125,-25.7875,36.0
Верхне-Марково,2020-11-04,30.7621875,7.0,-281.7915625000001,0.0,3.9250000000000003,-3.9125,
Верхне-Марково,2020-11-05,156.03,8.0,-125.76156250000011,0.0,9.2875,-7.512499999999999,
Верхне-Марково,2020-11-06,122.67421875000001,9.0,-3.0873437500001017,0.5,14.9375,6.7250000000000005,
Верхне-Марково,2020-11-07,135.4153125,0.0,135.4153125,5.0,19.9875,13.2125,
Верхне-Марково,2020-11-08,206.58062499999994,1.0,341.99593749999997,0.0,19.15,8.3625,
Верхне-Марково,2020-11-09,15.274218749999996,2.0,357.27015624999996,2.0,8.3125,6.4750000000000005,
Верхне-Марково,2020-11-10,-3.7056250000000004,3.0,353.56453124999996,2.0,-1.9249999999999998,-3.85,
Верхне-Марково,2020-11-11,1.1328125,4.0,354.69734374999996,0.0,0.3125,-3.3125,17.0
Верхне-Марково,2020-11-12,-159.90180555555554,5.0,194.79553819444442,0.0,-35.96666666666667,-40.4125,28.0
Верхне-Марково,2020-11-13,-10.36,6.0,184.4355381944444,0.6,-3.2,-6.4375,17.0
Верхне-Марково,2020-11-14,-19.9678125,7.0,164.4677256944444,0.2,-4.425,-8.9375,15.0
Верхне-Марково,2020-11-15,-36.62343749999997,8.0,127.84428819444443,0.0,-15.025,-17.4625,15.0
Верхне-Марково,2020-11-16,-45.03187500000001,9.0,82.81241319444442,0.6,-16.45,-19.1875,15.0
Верхне-Марково,2020-11-17,-43.29218749999999,10.0,39.52022569444443,0.2,-16.8125,-19.387500000000003,16.0
Верхне-Марково,2020-11-18,-38.87671875,11.0,0.6435069444444252,1.0,-15.7875,-18.25,16.0
Верхне-Марково,2020-11-19,-59.229843749999986,12.0,-58.58633680555556,0.0,-20.5125,-23.4,16.0
Верхне-Марково,2020-11-20,-65.52625000000003,13.0,-124.1125868055556,0.3,-21.1375,-24.2375,16.0
Верхне-Марково,2020-11-21,-24.6159375,14.0,-148.7285243055556,1.0,-8.1375,-11.1625,20.0
Верхне-Марково,2020-11-22,-12.925937500000002,15.0,-161.6544618055556,2.0,-3.8875,-7.2125,21.0
Верхне-Марково,2020-11-23,-11.3709375,16.0,-173.0253993055556,0.6,-3.8875,-6.8125,21.0
Верхне-Марково,2020-11-24,-42.744375,17.0,-215.7697743055556,0.0,-11.175,-15.0,21.0
Верхне-Марково,2020-11-25,-57.09375,18.0,-272.8635243055556,0.0,-20.3,-23.1125,21.0
Верхне-Марково,2020-11-26,-40.42343749999997,19.0,-313.28696180555556,0.4,-15.775,-18.3375,21.0
Верхне-Марково,2020-11-27,-53.87937499999999,20.0,-367.16633680555555,0.0,-11.525,-16.2,
Верхне-Марково,2020-11-28,-29.641111111111133,21.0,-396.80744791666666,1.0,-12.016666666666666,-14.483333333333334,
Верхне-Марково,2020-11-29,-51.837500000000006,22.0,-448.64494791666664,0.5,-18.85,-21.6,23.0
Верхне-Марково,2020-11-30,-42.86562499999997,23.0,-491.5105729166666,0.7,-15.5875,-18.3375,23.0
Верхне-Марково,2020-12-01,-123.97031250000005,24.0,-615.4808854166666,0.0,-31.1875,-35.1625,34.0
Верхне-Марково,2020-12-02,-65.17093750000001,25.0,-680.6518229166667,0.0,-15.025,-19.3625,34.0
Верхне-Марково,2020-12-03,-29.248125000000012,26.0,-709.8999479166666,1.0,-10.2625,-13.1125,37.0
Верхне-Марково,2020-12-04,18.7703125,27.0,-691.1296354166666,0.0,2.5625,-4.7625,
Верхне-Марково,2020-12-05,101.2859375,28.0,-589.8436979166665,0.5,11.4125,2.5375,
Верхне-Марково,2020-12-06,80.9025,0.0,80.9025,4.0,13.4,7.3625,
Верхне-Марково,2020-12-07,145.50250000000003,1.0,226.40500000000003,0.0,20.35,13.200000000000001,
Верхне-Марково,2020-12-08,146.22750000000002,2.0,372.63250000000005,0.0,20.1,12.825,
Верхне-Марково,2020-12-09,9.831428571428551,0.0,9.831428571428551,10.0,9.299999999999999,8.242857142857144,
Верхне-Марково,2020-12-10,-5.2496875,1.0,4.581741071428551,0.8,-1.9625,-4.6375,2.0
Верхне-Марково,2020-12-11,-21.206249999999997,2.0,-16.624508928571444,0.0,-4.875,-9.225,17.0
Верхне-Марково,2020-12-12,-124.8328125000001,3.0,-141.45732142857156,0.8,-30.2625,-34.3875,28.0
Верхне-Марково,2020-12-13,-216.18562500000016,4.0,-357.6429464285717,0.0,-41.775,-46.95,28.0
Верхне-Марково,2020-12-14,-174.64562499999997,5.0,-532.2885714285717,1.0,-36.575,-41.35,28.0
Верхне-Марково,2020-12-15,-104.97499999999992,6.0,-637.2635714285716,0.5,-27.625,-31.425,29.0
Верхне-Марково,2020-12-16,-62.36406250000001,7.0,-699.6276339285716,0.6,-14.9375,-19.1125,29.0
Верхне-Марково,2020-12-17,-119.36531250000012,8.0,-818.9929464285717,0.0,-29.025,-33.1375,29.0
Верхне-Марково,2020-12-18,-100.4448979591837,9.0,-919.4378443877554,2.0,-27.042857142857144,-30.75714285714286,30.0
Верхне-Марково,2020-12-19,-28.470312499999995,10.0,-947.9081568877554,0.8,-8.5625,-11.887500000000001,31.0
Верхне-Марково,2020-12-20,-26.22375,11.0,-974.1319068877553,0.0,-8.325,-11.475,31.0
Верхне-Марково,2020-12-21,-58.03218749999997,12.0,-1032.1640943877553,1.0,-20.9125,-23.6875,33.0
Верхне-Марково,2020-12-22,-80.90999999999998,13.0,-1113.0740943877554,0.4,-24.8,-28.0625,33.0
Верхне-Марково,2020-12-23,-102.82078125000011,14.0,-1215.8948756377556,0.0,-28.4625,-32.075,33.0
Верхне-Марково,2020-12-24,-161.82531249999997,15.0,-1377.7201881377555,0.0,-35.7625,-40.2875,33.0
Верхне-Марково,2020-12-25,-214.56843750000016,16.0,-1592.2886256377556,0.0,-41.4625,-46.6375,33.0
Верхне-Марково,2020-12-26,-172.5487500000001,17.0,-1764.8373756377557,0.0,-36.7125,-41.4125,33.0
Верхне-Марково,2020-12-27,-205.21125000000004,18.0,-1970.0486256377558,0.3,-40.2375,-45.3375,33.0
Верхне-Марково,2020-12-28,-199.9836734693876,19.0,-2170.0322991071434,0.0,-38.885714285714286,-44.028571428571425,33.0
Верхне-Марково,2020-12-29,-179.41877551020417,20.0,-2349.451074617348,0.2,-34.128571428571426,-39.385714285714286,33.0
Верхне-Марково,2020-12-30,-217.65968749999996,21.0,-2567.110762117348,0.0,-41.2625,-46.5375,
Верхне-Марково,2020-12-31,-214.177777777778,22.0,-2781.2885398951257,0.0,-40.666666666666664,-45.93333333333334,
Витим,2017-01-01,-23.887500000000003,0.0,0.0,0.5,-13.0,-14.837499999999999,51.0
Витим,2017-01-02,-40.584375000000016,0.0,0.0,0.6,-9.75,-13.9125,60.0
Витим,2017-01-03,-77.03718750000002,0.0,0.0,0.2,-26.3375,-29.2625,71.0
Витим,2017-01-04,56.20562499999999,0.0,0.0,0.0,5.5375,-4.6125,
Витим,2017-01-05,12.776562499999999,0.0,0.0,0.0,2.125,-3.8874999999999997,
Витим,2017-01-06,155.313125,0.0,0.0,0.0,13.775,2.5,
Витим,2017-01-07,195.79359375,0.0,0.0,0.0,24.5125,16.525,
Витим,2017-01-08,78.21187499999995,0.0,0.0,0.0,20.65,16.8625,
Витим,2017-01-09,37.79296875,0.0,0.0,2.0,13.4375,10.625,
Витим,2017-01-10,2.4956250000000004,0.0,0.0,0.0,0.8250000000000001,-2.2,
Витим,2017-01-11,-23.5875,0.0,0.0,0.5,-10.2,-12.5125,22.0
Витим,2017-01-12,-98.85937500000004,0.0,0.0,0.5,-34.6875,-37.5375,43.0
Витим,2017-01-13,-93.04531250000012,0.0,0.0,0.0,-41.125,-43.3875,63.0
Витим,2017-01-14,-89.39249999999988,0.0,0.0,0.0,-41.1,-43.275,63.0
Витим,2017-01-15,-99.83750000000012,0.0,0.0,0.0,-40.75,-43.2,63.0
Витим,2017-01-16,-115.62890624999999,0.0,0.0,0.0,-41.1125,-43.925,63.0
Витим,2017-01-17,-80.74875000000004,0.0,0.0,0.4,-35.3,-37.5875,62.0
Витим,2017-01-18,-81.36468749999995,0.0,0.0,0.3,-36.775,-38.9875,62.0
Витим,2017-01-19,-76.09375,0.0,0.0,0.6,-30.4375,-32.9375,62.0
Витим,2017-01-20,-74.30624999999999,0.0,0.0,0.5,-33.025,-35.275,61.0
Витим,2017-01-21,-79.1875000000001,0.0,0.0,0.3,-35.0,-37.2625,61.0
Витим,2017-01-22,-93.659375,0.0,0.0,0.0,-36.55,-39.1125,60.0
Витим,2017-01-23,-46.36937500000001,0.0,0.0,1.0,-21.95,-24.0625,62.0
Витим,2017-01-24,-42.15312500000002,0.0,0.0,0.4,-20.5625,-22.6125,64.0
Витим,2017-01-25,-32.1003125,0.0,0.0,0.3,-9.2375,-12.7125,62.0
Витим,2017-01-26,-45.39468750000004,0.0,0.0,0.3,-14.7625,-17.8375,61.0
Витим,2017-01-27,-48.040312500000056,0.0,0.0,0.5,-20.662499999999998,-22.9875,61.0
Витим,2017-01-28,-65.68250000000003,0.0,0.0,0.2,-25.2625,-27.8625,62.0
Витим,2017-01-29,-74.80312499999998,0.0,0.0,0.0,-18.9375,-22.8875,61.0
Витим,2017-01-30,-72.2015625,0.0,0.0,0.7,-15.825,-20.3875,61.0
Витим,2017-01-31,-67.86562500000001,0.0,0.0,1.0,-19.05,-22.6125,61.0
Витим,2017-02-01,-18.41125,0.0,0.0,0.7,-10.3,-12.0875,50.0
Витим,2017-02-02,-23.188124999999996,0.0,0.0,0.3,-6.225,-9.95,59.0
Витим,2017-02-03,-103.15031250000006,0.0,0.0,,-29.2625,-32.7875,71.0
Витим,2017-02-04,35.64140625,0.0,0.0,0.0,4.1625,-4.4,44.0
Витим,2017-02-05,4.594687499999999,0.0,0.0,0.8,0.975,-3.7375,
Витим,2017-02-06,129.81562499999998,0.0,0.0,0.0,15.25,6.7375,
Витим,2017-02-07,82.46218749999996,0.0,0.0,0.1,22.1375,18.4125,
Витим,2017-02-08,86.82187499999999,0.0,0.0,0.5,20.25,15.9625,
Витим,2017-02-09,44.55046874999999,0.0,0.0,0.0,11.7625,7.975,
Витим,2017-02-10,4.17828125,0.0,0.0,0.0,1.5125,-1.25,
Витим,2017-02-11,-30.307812499999997,0.0,0.0,0.4,-10.1875,-13.1625,20.0
Витим,2017-02-12,-82.45250000000004,0.0,0.0,0.4,-31.7125,-34.3125,43.0
Витим,2017-02-13,-51.951250000000016,0.0,0.0,0.3,-22.5875,-24.8875,62.0
Витим,2017-02-14,-58.54296875,0.0,0.0,0.3,-26.7625,-28.95,62.0
Витим,2017-02-15,-65.16718750000003,0.0,0.0,0.4,-22.375,-25.2875,62.0
Витим,2017-02-16,-96.25859375000005,0.0,0.0,0.3,-30.4375,-33.6,61.0
Витим,2017-02-17,-88.32156249999993,0.0,0.0,0.0,-30.325,-33.2375,61.0
Витим,2017-02-18,-72.31874999999997,0.0,0.0,0.2,-24.9375,-27.8375,61.0
Витим,2017-02-19,-43.77296875000003,0.0,0.0,1.0,-16.1375,-18.85,62.0
Витим,2017-02-20,-34.7821875,0.0,0.0,2.0,-9.3375,-13.0625,63.0
Витим,2017-02-21,-33.08984375000001,0.0,0.0,0.5,-13.4375,-15.9,63.0
Витим,2017-02-22,-39.26953124999998,0.0,0.0,0.3,-13.9625,-16.775,63.0
Витим,2017-02-23,-16.931250000000006,0.0,-16.931250000000006,4.0,-10.5,-12.112499999999999,65.0
Витим,2017-02-24,-8.510624999999992,1.0,-25.441874999999996,1.0,-7.65,-8.7625,73.0
Витим,2017-02-25,-5.3481250000000005,2.0,-30.789999999999996,1.0,-2.4875,-4.6375,74.0
Витим,2017-02-26,-45.609375,3.0,-76.39937499999999,1.0,-8.6875,-13.9375,72.0
Витим,2017-02-27,-101.64796874999995,4.0,-178.04734374999992,0.3,-22.0375,-26.65,72.0
Витим,2017-02-28,-72.59625000000003,5.0,-250.64359374999995,0.4,-24.3,-27.2875,71.0
Витим,2017-03-01,-15.008826530612245,6.0,-265.6524202806122,0.9,-8.12857142857143,-9.975,54.0
Витим,2017-03-02,-13.77875,7.0,-279.4311702806122,0.4,-7.55,-9.375,60.0
Витим,2017-03-03,-119.15625,8.0,-398.5874202806122,,-31.775,-35.525,70.0
Витим,2017-03-04,-11.5775,9.0,-410.1649202806122,0.0,-1.1,-11.625,43.0
Витим,2017-03-05,-1.6945312499999998,10.0,-411.8594515306122,0.0,-0.1875,-9.225,
Витим,2017-03-06,168.41953125,11.0,-243.4399202806122,0.0,17.6125,8.05,
Витим,2017-03-07,77.34687500000001,0.0,77.34687500000001,9.0,23.35,20.0375,
Витим,2017-03-08,42.57000000000004,0.0,42.57000000000004,7.0,19.8,17.65,
Витим,2017-03-09,36.5765625,1.0,79.14656250000004,0.0,10.837499999999999,7.4625,
Витим,2017-03-10,3.0368750000000007,2.0,82.18343750000004,0.3,1.4125,-0.7375,
Витим,2017-03-11,-20.025156250000006,3.0,62.15828125000003,2.0,-8.3875,-10.775,19.0
Витим,2017-03-12,-88.75,4.0,-26.59171874999997,2.0,-28.4,-31.525,43.0
Витим,2017-03-13,-10.00234375,0.0,-10.00234375,3.0,-1.9375,-7.1,71.0
Витим,2017-03-14,-8.065625,1.0,-18.06796875,0.4,-1.1125,-8.3625,71.0
Витим,2017-03-15,-24.139843749999997,2.0,-42.207812499999996,0.0,-3.3125,-10.6,70.0
Витим,2017-03-16,-19.105625,3.0,-61.31343749999999,0.4,-4.9625,-8.8125,68.0
Витим,2017-03-17,-47.39906250000001,4.0,-108.7125,0.3,-11.0875,-15.3625,69.0
Витим,2017-03-18,-41.716406250000006,5.0,-150.42890625,0.0,-9.5625,-13.925,69.0
Витим,2017-03-19,-30.870000000000005,6.0,-181.29890625000002,0.3,-7.2,-11.4875,68.0
Витим,2017-03-20,-11.6725,7.0,-192.97140625000003,0.4,-4.025,-6.925,69.0
Витим,2017-03-21,-27.23109375,8.0,-220.20250000000004,0.0,-7.2375,-11.0,69.0
Витим,2017-03-22,-44.4305580357143,9.0,-264.6330580357143,0.0,-10.6375,-14.814285714285715,68.0
Витим,2017-03-23,-35.80015625,10.0,-300.4332142857143,0.0,-7.3625,-12.225,67.0
Витим,2017-03-24,1.8832812500000014,11.0,-298.54993303571433,0.0,0.21250000000000008,-8.65,66.0
Витим,2017-03-25,-8.39953125,12.0,-306.9494642857143,0.0,-1.2375,-8.025,64.0
Витим,2017-03-26,-13.170937499999999,13.0,-320.1204017857143,0.0,-2.3625,-7.9375,63.0
Витим,2017-03-27,-0.9412499999999995,14.0,-321.06165178571433,0.4,-0.1499999999999999,-6.425,60.0
Витим,2017-03-28,-26.122500000000002,15.0,-347.18415178571433,0.0,-5.4,-10.2375,59.0
Витим,2017-03-29,-25.59609375,16.0,-372.78024553571436,0.0,-4.1875,-10.3,59.0
Витим,2017-03-30,18.75,17.0,-354.03024553571436,0.0,2.5,-5.0,59.0
Витим,2017-03-31,45.452343750000004,18.0,-308.57790178571435,0.0,5.6375,-2.425,
Витим,2017-04-01,-29.79,19.0,-338.36790178571437,1.0,-8.275,-11.875,55.0
Витим,2017-04-02,-17.801250000000014,20.0,-356.1691517857144,0.6,-14.1,-15.3625,62.0
Витим,2017-04-03,-107.72062500000006,21.0,-463.88977678571445,,-29.5125,-33.1625,69.0
Витим,2017-04-04,-38.315625000000004,22.0,-502.20540178571446,0.0,-4.575,-12.95,42.0
Витим,2017-04-05,-2.5437499999999997,23.0,-504.74915178571445,0.0,-0.27499999999999997,-9.525,
Витим,2017-04-06,164.44312499999995,24.0,-340.3060267857145,0.0,17.5875,8.2375,
Витим,2017-04-07,92.39312499999998,25.0,-247.9129017857145,2.0,20.7625,16.3125,
Витим,2017-04-08,97.79593749999995,26.0,-150.11696428571454,0.1,20.974999999999998,16.3125,
Витим,2017-04-09,58.22124999999999,27.0,-91.89571428571455,0.0,12.3875,7.6875,
Витим,2017-04-10,-2.20171875,28.0,-94.09743303571454,0.0,-0.9624999999999999,-3.25,
Витим,2017-04-11,-4.391406250000002,0.0,-4.391406250000002,7.0,-4.5625,-5.525,23.0
Витим,2017-04-12,-77.29906249999998,1.0,-81.69046874999998,0.9,-27.3625,-30.1875,44.0
Витим,2017-04-13,4.6828125,2.0,-77.00765624999998,2.0,1.125,-3.0375,40.0
Витим,2017-04-14,-0.9831250000000001,3.0,-77.99078124999998,1.0,-0.275,-3.85,39.0
Витим,2017-04-15,-11.525937499999998,4.0,-89.51671874999998,0.0,-1.9249999999999998,-7.9125,38.0
Витим,2017-04-16,-10.598749999999999,5.0,-100.11546874999998,0.0,-1.7374999999999998,-7.8374999999999995,37.0
Витим,2017-04-17,3.8000000000000007,6.0,-96.31546874999998,0.6,0.9500000000000002,-3.05,37.0
Витим,2017-04-18,13.50875,7.0,-82.80671874999999,0.0,2.525,-2.825,35.0
Витим,2017-04-19,10.920000000000002,8.0,-71.88671874999999,1.0,3.2,-0.21250000000000002,34.0
Витим,2017-04-20,5.910937499999999,0.0,5.910937499999999,3.0,2.4375,0.012499999999999956,
Витим,2017-04-21,0.38328125000000013,1.0,6.29421875,1.0,0.13750000000000007,-2.65,26.0
Витим,2017-04-22,-12.53078125,2.0,-6.236562500000001,0.4,-2.4875,-7.525,25.0
Витим,2017-04-23,-3.1499999999999995,3.0,-9.3865625,0.0,-0.5249999999999999,-6.525,25.0
Витим,2017-04-24,5.614218749999999,4.0,-3.772343750000001,0.0,0.7374999999999998,-6.875,22.0
Витим,2017-04-25,40.15124999999999,5.0,36.378906249999986,0.0,4.3,-5.0375,20.0
Витим,2017-04-26,67.745,6.0,104.12390624999999,0.0,6.8,-3.1625,
Витим,2017-04-27,82.4578125,7.0,186.58171875,0.0,9.1875,0.21250000000000005,
Витим,2017-04-28,19.1575,8.0,205.73921875,2.0,4.85,0.9,
Витим,2017-04-29,14.421875,0.0,14.421875,3.0,3.25,-1.1875,
Витим,2017-04-30,15.015937500000001,0.0,15.015937500000001,5.0,3.5125,-0.7625,
Витим,2017-05-01,-58.49296875,0.0,-58.49296875,3.0,-19.9125,-22.85,53.0
Витим,2017-05-02,-47.121875,1.0,-105.61484375,0.5,-22.175,-24.3,63.0
Витим,2017-05-03,-87.9375,2.0,-193.55234375,0.0,-23.45,-27.2,69.0
Витим,2017-05-04,-24.9771875,3.0,-218.52953125,0.0,-3.2125,-10.9875,42.0
Витим,2017-05-05,-7.7240625,4.0,-226.25359375,0.0,-0.9624999999999999,-8.9875,
Витим,2017-05-06,27.735312500000003,0.0,27.735312500000003,8.0,10.225,7.512499999999999,
Витим,2017-05-07,25.977656249999978,0.0,25.977656249999978,10.0,14.1375,12.3,
Витим,2017-05-08,155.9390625,1.0,181.91671874999997,0.0,21.325,14.0125,
Витим,2017-05-09,21.189999999999998,0.0,21.189999999999998,10.0,10.4,8.3625,
